reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOE62YFqjbwP1ZwQNHVgJ4ysArE_5bC0nwHl3NnoWn0CL7A80p6TBUPGVvwVnYiaAjd5O7XnP7HZeN_Xcw,susan mclaren,https://lh3.googleusercontent.com/-yby2Ed4vAYY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck9hG2m22fvv4wx42jL1j27qazSIQ/photo.jpg,All ok,4,0,4.22.0,2020-07-14 22:34:49,,
gp:AOqpTOGPu180N4VWteMfsMJaj-kJmXo_pc55qUNrE_jP0cAdsooRRS-08prEKgbQwHHxlwrPRG2HWrzo3hp65A,Ginny sachdev,https://lh3.googleusercontent.com/-tBFLUhUhjXs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn1tOopthNyRyXRKAWY79CTvgn6NA/photo.jpg,"I missed my medication for 2 weeks while between the GP and echo emailed, called and blames was bounced back and forth. Echo didnt sort it - blaming from the GP to the system not taking responsibilty for the service offered.",1,0,4.18.1,2020-07-14 21:20:15,,
gp:AOqpTOHZY3wbl68CDb9ul8QvHE-uenvLjMfIkKj-xntB0PxRYpLdwp44BKgMpngq1Sew-S_8J3hIjT6Lkj3LhA,Frances Harris,https://lh3.googleusercontent.com/a-/AOh14Gj9hEYl0t0vgTHS7NJGtt1A7mDOe9sK5Y-B1N0v,"Quick response, fast reliable delivery",5,0,4.18.1,2020-07-14 20:58:32,,
gp:AOqpTOFN9Y8zR2k-IzwbhALabpHmyeQhEHZBSsRPXdel-7a_3KF3vsAGuBav_K9DQI2B0a4BiN6zMS5kn69Knw,Toni-Lee Marriott,https://lh3.googleusercontent.com/-E4chIoAuzFQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmxD3XzgKjdK46P5ZcSgKbr9saIYg/photo.jpg,Very useful app,5,0,4.22.0,2020-07-14 20:45:37,,
gp:AOqpTOHJN-QHO20te1bTsJh2uwglsNPlzP-psEGgaWHhOJOiyhdvWFIv6GQ6yCCy1WZ0BfzaxC9t4HYiQ_MllA,Mary Daly,https://lh3.googleusercontent.com/-c9krWrVPH1U/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnvKHImh5ZtFWNzJOnlu46KDS_ZNQ/photo.jpg,Excellent,5,0,4.22.0,2020-07-14 19:55:43,,
gp:AOqpTOGQ11m-BWn2v_U79xrKN41RnN3TjLkGOHwbarqpBuMRwO-83-2f_1kpIWNN2eALWN3mEBghAe3Zk4n4uw,Wayne Whiteley,https://lh3.googleusercontent.com/-zf1REi5km2g/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmQEAT2W9vCsVCOPD31yyumslNvSQ/photo.jpg,"Great app very easy to use, order tabs very easy couple of days tabs arrived",5,0,4.22.0,2020-07-14 19:29:56,,
gp:AOqpTOEL5z98oCBohmOrFyLwzsrCEdmAxP57YDe2omxSVux8TcSidARh9rfEk4sfkgB7xXHnC8PGwSYOiSUQeA,Colin Beattie,https://lh3.googleusercontent.com/-ePS8mKoaUNE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckv6iAsbGH8_y9lPBa_uPDcun-8nw/photo.jpg,Been using since February...cannot fault it at all .,5,0,4.22.0,2020-07-14 18:17:15,,
gp:AOqpTOEr2yMD8C526kSXMWCIkQJwm9yDPsOuqR65Vakkp2itWx1NsdYMrrTQc-mPqXuYN514KQbfwi_ZLRr6qA,Miss AJ,https://lh3.googleusercontent.com/-jNe2fdZtXmc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn5cYSCvj9LVDKGVwRPhGeCN1R6Fg/photo.jpg,"Brilliant app to use. So much easier than having to visit the pharmacy. Easy to set up, didn't need to call my GP about it, just filled out my details and Echo did the rest. They remind me when to order medication so far more helpful than pharmacy and I can order at a time convenient to me from the comfort of home. So far so good just hope it continues. 2 months of successful orders and deliveries so far.",5,0,4.22.0,2020-07-14 18:13:46,,
gp:AOqpTOEOOBds2PjmKk4zJY09ZVyQCRwe-XNIjLovtCyXsDN9eyENuwWedvVxZtbFLBPgLLZklUgv3Z-E2XQAOQ,Helen Corry,https://lh3.googleusercontent.com/a-/AOh14GgpF1Gnro3elF097BADjZW2NNxm8MyUOyyNGOYdNEg,Great reminders and very easy to re-order!,5,0,4.22.0,2020-07-14 18:08:47,,
gp:AOqpTOFR_vhRafZpsiqiVe4pWhD75pbj3b6l1G-p17XZ6mO9P3CbKBJSjGn1yTu7opmYIC_SY4F3lszyWAnviA,Samantha Batson,https://lh3.googleusercontent.com/-lY8HOx6URuo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl7HNXt39TmSoQVJgNZGXfLxvX5uA/photo.jpg,Works well,5,0,4.22.0,2020-07-14 17:52:14,,
gp:AOqpTOHu2zNGSvKuH8DiC95ICi9R3pNJsRas77z-Ao8CXFYg9_kGmPjBkIXeL4FqvjKnuvd87Vq26bbDJDrZNg,Ant Pee,https://lh3.googleusercontent.com/a-/AOh14Gj3r601rHyuYH8biFa4ENQW4xB52UevbcJICmxMMg,Excellent,5,0,4.22.0,2020-07-14 17:05:42,,
gp:AOqpTOEMF2oFxWyV_bUoBugEqlHb1DPVfnu0rmT9olS5xvTBA3VuupzvzpnB-geLM3OFWRcqSvMeFodTjXEv8Q,Matthew Callaghan,https://lh3.googleusercontent.com/-msV24DXzdEU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclLkmvb_Q6J4C3b30kCOOOsuvKCsg/photo.jpg,Simple to use and convenient,5,0,4.22.0,2020-07-14 17:05:17,,
gp:AOqpTOEFHbx1OjlCEIQUfiEb5hbsvMLlUjhceTsPH7ZIjW0d_dxU0WL8peLBXSW3reW7Z9xIC-6QfYojYijzlA,Helen Stephens,https://lh3.googleusercontent.com/a-/AOh14GjghgA1PAP_trjg0pFDlArEAoP_tbTXmCJJE2JE,Orders arrived within a couple of days and the reminder to reorder was in plenty of time to avoid running out. Brilliant.,5,0,4.22.0,2020-07-14 17:02:35,,
gp:AOqpTOGNok4KvQLBQgz3Xd8L85bl4Uaq72WVovcrA6RDraas24EefJk4I4ImFGJWEvRoA4QV9zYPxiDe8pgJ4w,Miss Rosie Flowerr,https://lh3.googleusercontent.com/a-/AOh14Gg0AgKkRxeE33HCC9LeY7-hX55N0_vXBxeePNI4,Easy to get repeat prescriptions without leaving the house. Really useful for me who is on the pill and it is delivered for free to your home. You simply just pay for the prescriptions.,4,0,4.22.0,2020-07-14 16:30:14,,
gp:AOqpTOH0xy9coadClKqqyr8ZgA0ZsXaQGD4UZZ8eppF6YoNZYsjgVoMW58YIcYjGm4iHyqpf_j7SxjiVo6oGdA,Julia Mcdonagh,https://lh3.googleusercontent.com/-F-Ief1WmvCQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnBk_GyxOBGwLZ9sr7O5E3_U5dlzw/photo.jpg,"Best thing I ever did, after the first prescription is done through your Dr they grant permissions and you don't even need to go through your Dr anymore, well done Xx",5,0,4.22.0,2020-07-14 15:44:55,,
gp:AOqpTOF1ZydraeOhcwYRCRduB_vb7tNo3Jqq-fkTR1mSA9Y5JjXSVJfUjGG-hb46gPbt4b1zTNa6fRffNc7WFQ,Mark VINCENT,https://lh3.googleusercontent.com/-Kcfg0ngJom8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl1CS2iZvVwg_ZjioWeEu6Gam8wkw/photo.jpg,"Informative, easy to order and reorder. Really useful app to have. Quick delivery of prescriptions",5,0,4.22.0,2020-07-14 14:50:45,,
gp:AOqpTOH7AWh5vEV8U53jv61JTuwUy76xui2BLLiVe1hWy1l0zCzjkUrYuhu-psZcVfME8wVKKhnQ8pM7hvKRvQ,Layla Dwyer,https://lh3.googleusercontent.com/-I1qYJJZdNPk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnlz5RGLRWvukRw40o4JfLN5Lk7aQ/photo.jpg,Amazing! So much easier!!,5,0,4.22.0,2020-07-14 14:06:14,,
gp:AOqpTOEYdJhJT9mlyAdU6GAompb0Uu1IBQCLxQM22McLyqTvOVz2_d8TWCLz0MFw5rFmtlunOsEDYnaeeyjicQ,Mandy Morgan,https://lh3.googleusercontent.com/-IcuRgVVzZQU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn2c9wYusRqWdDcIVr81LTyO90_Mw/photo.jpg,Brilliant app! So easy to use. Great communication. Used this app for around 4 years. Always helped with any issues. Just sit back. Request your medication. And wait for delivery. Very quick delivery.,5,0,4.22.0,2020-07-14 13:06:06,,
gp:AOqpTOH_6eICDbH3vRSsst1w-xOfCk4cyLDrsExrnHBOVBd2xQy1YnuEL05ISCkGocRkrOvaNF5dUyqyRCq-Sg,Michelle Mockett,https://lh3.googleusercontent.com/-eosYQamdvK8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckkpuHhYCdxwTjOrSFwRQg4WCve9w/photo.jpg,Excellent,5,0,4.22.0,2020-07-14 12:13:16,,
gp:AOqpTOHAGaOUb7qOGSmjb8jIJiCnyPD1--fbl_A74ItwhPUm3djcjcADuwnNYYfZDu2PZOcpGVQNH12aepVXeA,Maria Golban,https://lh3.googleusercontent.com/-_0Vm2IM1HkA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmWYfMkGrMJZIARwXKlTtZxw5buOQ/photo.jpg,Easy and fast,5,0,4.22.0,2020-07-14 11:11:26,,
gp:AOqpTOFmgTSxdkKPBfK6Rt0pL4WAd3Lj4YBdtOgIcXULv98gaB-8hMgxlA5Yjaw-dsM67xt1COIZYZX0xwVzSg,eda tosun,https://lh3.googleusercontent.com/-P0WjJBHkJ7w/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm4kEg8c15DtzYjycwuYN5Fb1VKAg/photo.jpg,Very good 👍,5,0,4.22.0,2020-07-14 08:38:01,,
gp:AOqpTOGS07gL__68-b3E8xrtN54MPBH6b0ikVJdjeBIbnvG5oVKwyFmHLwmV4PfPra49QUKJhNb9HqD_DHF_CA,Jatou Bobb,https://lh3.googleusercontent.com/-sAZRg-WF_P4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmbh1S-bd6AObqvbHGIt1K62rPw3g/photo.jpg,Helpful to me because it makes my life easier. I really appreciate it Echo,5,0,4.22.0,2020-07-14 05:04:40,,
gp:AOqpTOEHp9AvBCe_X-i8TLAcgCeod3PumKXNfIu_l4MHYw6inrF6wS4qi97kXO2TcSKUIIrsnsZ675JCAQ2szw,Lynda Kay,https://lh3.googleusercontent.com/a-/AOh14GjNlJvt4MSKXa6IbrjlubBPzP3Lfc2ok5OCr-zxSw,It's quick and convenient. So much easier.,5,0,4.22.0,2020-07-14 04:59:03,,
gp:AOqpTOFFWiHBFQYa3uIAmvPYYpBS8ZfwSswQ_SgpvsxEGpUzGJQ5cn45Y0P-p9YDZLgeuBUajp5YokC94AFi6w,Sarah Longville,https://lh3.googleusercontent.com/-Gpz1nrZ0VNM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckilObIdtnbdmDzazQf5XazBZdA6g/photo.jpg,Excellent. Really slick process,5,0,4.22.0,2020-07-14 03:00:55,,
gp:AOqpTOGqNhIhD2P-zsAkhi0nSaB57OOE6UYxdLXrl12rh-UocSt-6NLz6LPz8rYRcLOWBEEr6mUAvnbKPG0mQA,James Kendall,https://lh3.googleusercontent.com/-Lzht7KZSKLk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclzr2k6Lf3TgMYOXQS0aEzrmmUsyg/photo.jpg,"So far so good,",5,0,4.19.0,2020-07-14 02:48:48,,
gp:AOqpTOFpfAFr7mKjzmaLvEZ8xFygGydA-NuQLn4gKIEOez6f7IwK6iijv1wQYm17vojAjjTE1SNfgTtDDZIQEQ,Pam Dale,https://lh3.googleusercontent.com/-q0rHSghDY38/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucknIpg7SZiZLFx3xfe3qq8l4xbXyA/photo.jpg,Only 1 problem packing to big for letter box but the app and service is really good,4,0,4.22.0,2020-07-14 02:27:57,,
gp:AOqpTOHBySEDhoUfCuc1uEN2fSKHi4w36s86DdCKfLqeTQDr2SHkX08JYTxUh--KfVVKlYrSXi7FoTcRX85olg,ausra Hassan,https://lh3.googleusercontent.com/-Srk5sohyXYU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnRC_ZxIfbts_u67vkn5-WKHqSddw/photo.jpg,Very happy,5,0,4.22.0,2020-07-14 02:13:36,,
gp:AOqpTOELB_4mCJW2dTIg_aKlOVhu_XpbP5hGPBDwXLNbUsa7bEcGAjuaiwrGMs1am8_QJRFpv_mVXXuCXeB1HA,Nicola Davidson,https://lh3.googleusercontent.com/-n6tOKYPouKI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckdkWVb1wAPmzG2Xlmzo-Nzk4XdnA/photo.jpg,Great app easy to use and so handy,5,0,4.22.0,2020-07-14 00:55:18,,
gp:AOqpTOH2wvJH2QBS-NnEDj8aX0NAFYCG0nasLyX5vjcyV6cKwqFRpwMo0w-7P9kCzkeLxqaveFaNgKBYSRaqvw,Sharon Best,https://lh3.googleusercontent.com/-3GbE0viCQi4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckUGosHupUt_Qx9k9mINy9cBJdXuw/photo.jpg,Easy to use,4,0,4.22.0,2020-07-14 00:14:54,,
gp:AOqpTOHpG0rBkdVjQzDQ_uvLh6lwVXSvDH1P1IMd6FR95pi_5bEDIBJwjY7dajdyS79Q766RQl0FclvEwab4RQ,Poppy Bonsall,https://lh3.googleusercontent.com/a-/AOh14GhyuxdjgthspincI2s8j1J2w71nt2NTaioTGJCR,"Over a week to wait for my repeat prescription and still not recieved 😡 will not be using this app again, the medication required is a must need item and can't afford to be missing days",1,0,4.22.0,2020-07-13 22:42:31,"Hi Poppy,
Sorry to hear you are not happy with our service. We urge all patients to request medication 7-10 days before they run out to allow time to receive your prescription from the surgery, dispense & dispatch. Your medication was out of stock from the supplier causing the delay, we sent you notifications about this. Apologies once again.
Sonia",2020-07-13 23:03:39
gp:AOqpTOG4tAqgQbk_g2ADgLjVkSjwDz02z3geBpBVfii17lVh97nqmDl8xlk5J5XEcdtXMsKtURu-xje1IiTOJQ,Enid Newing,https://lh3.googleusercontent.com/-REOfQ2C8APw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmayLsGLCwTU3EAFxS3x4Y6y1Zl-A/photo.jpg,Very efficient,5,0,4.22.0,2020-07-13 22:16:37,,
gp:AOqpTOEiFo_drGqiCXapII0HtcdSTe8-92h1iepLZkzW6Dnyl-Hq9EZ5b1S5z8UBvH03hLVM3E4zF3-jbKOf3g,free driver,https://lh3.googleusercontent.com/a-/AOh14GgA_TxeVr_KtOc1dUY4o5epZrqSGgMYzqcUA2ck,Great service and fast delivery.,5,0,4.22.0,2020-07-13 21:28:33,,
gp:AOqpTOHRcVIAgJvpgj3fE4VGTEzQ877lpppePlgpOCcEfRgqTv_TAPYrb57_a6Q2EL6vJqCdVmJrg4npo4pTXg,Novelette Smith,https://lh3.googleusercontent.com/-T1J59JJNjoU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnHjACup_V49IR6kY52zJsxJwdJxg/photo.jpg,The service is quick and efficient with easy to follow step by step instructions. Slight problem logging in to pay. Have to wait and try a few times before payment was successful. Going forward its one of the best tools I have at my disposal. Great idea 💡,5,0,4.22.0,2020-07-13 19:56:59,,
gp:AOqpTOFg_HPXdcSe6GOmx7Z3Qi6CH7E-9_h5bVHhP-NuuQVSz3jmXHUTinMscKY2U9opvecEjgpLoYPNL-3pVQ,Henry Elstone,https://lh3.googleusercontent.com/-ecknKqOrpSg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmQysR1grd4nWfw4T0q19GJsC5Iwg/photo.jpg,Disappointing that out of stock drug had to be chased. Still no idea what went wrong!,3,0,4.22.0,2020-07-13 19:02:18,,
gp:AOqpTOEbFgRR-vewlTNaj1KY17MYplRZIqA7OVEGBZWId_N9YUxcLApwztx-ha2rjVlGo4Jigazoqg5urgSXUw,KellyJane,https://lh3.googleusercontent.com/a-/AOh14Gjg3cLBFGHrjQ9zJxLxgn3ca6rz9Lb6v7JDMcVL2A,No issues at all. Very useful app.,5,0,4.22.0,2020-07-13 18:54:07,,
gp:AOqpTOG8oYrw2YdPCuTVHu7DAYp7z4M5T6DSW0PhNMmhpsOUfNalLfEUGVsKK-aHncjUs-JXa9lxcd4SCJs1yA,Rory Brendan,https://lh3.googleusercontent.com/-0KvoPE5qMYs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclCY5hH55dycAGqOPMtFSa3NaYK1w/photo.jpg,It's fine.,4,0,4.22.0,2020-07-13 17:50:55,,
gp:AOqpTOGbodAxLH-dralt4wl6Jg3nwcn27OyF6RB8TZvCcfrJzaNKt4ObpyrYeRvCvxJ-Y2dAJDLatMykuHk-zQ,Chris Collins,https://lh3.googleusercontent.com/-2l_Dp8WtYAM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckn_Ft1dM71aWF2WfoTWYPBpnoPRw/photo.jpg,Very good,5,0,4.22.0,2020-07-13 17:33:00,,
gp:AOqpTOGm0-2XC6YvbDuIdsKNjC5arwN7CtQakB0iC0Ssc7HnwWEg1Tq5o9legPvKYZnnB5dzu7HeaZfvZ15jPw,Jenny Miller,https://lh3.googleusercontent.com/-wJrOI8OzFU8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmq83ouhiUHdRtT5vhxbLqT-bEMeg/photo.jpg,Very good,5,0,4.21.0,2020-07-13 17:30:01,,
gp:AOqpTOFZxv8nAJLSjF9B6MFz8VO3W9b5OWs5pmMCY9pQzsXendfQvQGtI1B10UPu0ZVrcXEwBrt2ZmdG_XHy7Q,Judy Van Dyk,https://lh3.googleusercontent.com/-_DW7Z-10o4w/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnoUWL7zC5w2InuS1zsfO7A2lHCXg/photo.jpg,Very helpful staff,5,0,4.22.0,2020-07-13 17:15:24,,
gp:AOqpTOEf-qhgJIal89F9tqXsSAGjvJdja82dfRqTZrV0QFNW5lgVTNjzzC56XslSsOwQYbcC9pr9uDdOm_6mdA,Agnieszka Kuriata,https://lh3.googleusercontent.com/-PWfZ7C--U10/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm8eULL7ozwrMJYqHDIMf-t9Owt0Q/photo.jpg,Really helpful and send the reminders as well,5,0,4.22.0,2020-07-13 17:09:00,,
gp:AOqpTOFk0OuefG9O9b0KFp1EeHZhP11ZE3nbTYbBx3gLHNiBD08kOKLbJMgMxZ2GXa8gq1OaokwJl3v-QOAmMA,Nichola Tristram,https://lh3.googleusercontent.com/a-/AOh14Gh_taEM-lFumQkqHnjvm8SAF74eLgf3y7nDcR363Q,"So easy and convenient, being a single mom it's one less thing to worry about. Never run out of medication",5,0,4.22.0,2020-07-13 17:08:27,,
gp:AOqpTOEgi7ROdERI5PgREwnrsrtiLyaZJu0yKvBMU1aqq4tyLoCpB_Fw3iD6pKZ1JaWnuX-IYeiN2RlQVF2SsQ,Stephen Macionis,https://lh3.googleusercontent.com/-XnKTiFCIQLk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckoxabps3Au0fl43Xal8W_NyG5Xxg/photo.jpg,Terrific service,5,0,4.22.0,2020-07-13 16:25:37,,
gp:AOqpTOGIenBoz0WphrGs9J_VwmcMzX5mSY54RqCECdSBtg4WbUfMD642mCIiEYR8C1frPJWVy7672WR__JdNoA,Linda Machen,https://lh3.googleusercontent.com/a-/AOh14GgIcnXS7IWInE1qSt2LZXGFr35_QHThohO7mHUd5L0,Brilliant customer service,5,0,4.22.0,2020-07-13 16:19:56,,
gp:AOqpTOH8fLRvri8hjTrjaa5dTM9LQrqtBg_5kq966BUpRZYvCl-igbup9Z4N1CVomFsFYip7C3ig7NO6fF-leg,srilakshmi sri,https://lh3.googleusercontent.com/-0Bkkoqpg330/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckOiAz7kUEX_2tk0DV8v2UhHAr1tQ/photo.jpg,"Very nice app..many times I forget to take medicine but apps reminds us to take so it is very useful and also no need to run to pharmacy every time to order and collect medicine..just one click in this app to get medicine , directly we get medicine to our address",5,0,4.19.0,2020-07-13 15:59:21,,
gp:AOqpTOFcYvTc6aQGxzOYtl5-bRHngWJ0Bn6OxazFoZ2DRK10FXdsrBowlZ2aAzUztwQ3MEupXCBcte6hrW4UcQ,Mamma Cookie,https://lh3.googleusercontent.com/-W44xMShsOM8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnXlgZSZrjS3dMl8gWsaiddHAx-sw/photo.jpg,Really useful,5,0,4.22.0,2020-07-13 15:45:38,,
gp:AOqpTOH5XbsYb0hLOoVbJa-tT_-jrUFQ2Gdbr1B1zja8vzmXwEqdJ00K9OBoMw5vNTiioZJfQjsG1PseQD7pag,Derek Maidment,https://lh3.googleusercontent.com/-8QrkBvQWVAk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnHWINAxO5R3aiMR5MSNxNvVut8Tw/photo.jpg,Very good service,5,0,4.22.0,2020-07-13 14:45:49,,
gp:AOqpTOHcYlyGBHsVRNLOljEX9hUNpV_ZDtvmbaHrDfa2pfrbGOoFepGWaUrdHd7V7OzOVYjYngpxwAvIT2MnIA,Richard Collins,https://lh3.googleusercontent.com/-Mxv_4ifS3gU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclqyPuRvCTOjvPknjXnvZLlkLuWjg/photo.jpg,Good. Saves me having to go to the pharmacy.,5,0,4.22.0,2020-07-13 14:25:33,,
gp:AOqpTOGrzyR-iOfyx9_tfaGhik3ZY8iPiDngQqp1PVKuoTQruLXr7P1oiLGMNDd9jey3U0oyQLXAtDnZ80gcVw,john hislop,https://lh3.googleusercontent.com/-DQpSsyd7IWo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck98sYZYOPfN66Sdi_1OIVtIPgdNA/photo.jpg,"Brilliant system and easy to use, no more queueing at chemist. Straight to my door thanks",5,0,4.22.0,2020-07-13 14:20:13,,
gp:AOqpTOFhLkQZ9tSvMSV8_bpr38mvFo5AoSIpyFeTyHVgmGcF6Eu2XdsV58DCmedlFoqgkQYzHVnhs4DckXoY-A,Jayne Hall,https://lh3.googleusercontent.com/-hRpdkpZmfCE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck9VU64uPERJ7JRIe_QjHsnDWZPMg/photo.jpg,"Best thing I did, saves me going to the chemist. Only downside is I wish they would all come together and save you postage",5,0,4.22.0,2020-07-13 14:10:55,,
gp:AOqpTOG0V27_bSQG8G-XKWco5brU9ebaCOSf3j3G8-GvZ_SJRNPD9dD-Fb2B5btMEer1VphVFMhWKHmjqAX1Fw,Josephine Simmons,https://lh3.googleusercontent.com/-yUUn_9EK5Gk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckMyEWtDWLfdXSdaZjNVIlyv4Hl-A/photo.jpg,"Request medication week before tablets run out, here in about four days no more waiting in queues",5,0,4.22.0,2020-07-13 14:03:25,,
gp:AOqpTOGHDUsn91SklwL5yFRISXl4SNgIHT5OaXR8Tp6AEJy5vYC2gzL3_rMLEuNUAkFQQT3KtX0XLjYPczxguQ,Alastair Cook,https://lh3.googleusercontent.com/-H4l1Gu4_6Go/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmVN3UF2PAjO9UgdEdqlPe7KKIJwA/photo.jpg,"Simple and quick, takes all the mistakes, admin, stress and logistics out of ordering and streamlines the whole process.",5,0,4.22.0,2020-07-13 12:29:23,,
gp:AOqpTOHaGA8LV8WalkRfHL11cUMdJs_jHX9cJCleCI0-6U9kUO8Fno1fXN9uhiOzLpRRmNwMfqd1dQsFdm4NtQ,John kilmister,https://lh3.googleusercontent.com/-zUqn-WcbIyY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmb0z3V6oxWphR4tGZ65Ox6a4whEg/photo.jpg,Works well.,5,0,4.22.0,2020-07-13 02:11:44,,
gp:AOqpTOFq93zbv31f176bDrqVJ1llU9upNzmUgtqJyWrbrwEpetAxt017vZ5BAC8vHLi-_TBKx9OrsPYzc6VGMg,juliefarrow,https://lh3.googleusercontent.com/-UX3piRGIw1U/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckiv0vXiSq-ivr54FFbq2A4BIn3yQ/photo.jpg,Very quick to order and deliver,5,0,4.22.0,2020-07-13 00:05:31,,
gp:AOqpTOGjA66NxA6cA7vhP_D32YgsXSIH9jf5iBtdiODfbUrJfBcVz78jOnY1mtPN_Jh02ld-zjoGmDHKc5wfsQ,kevin sill,https://lh3.googleusercontent.com/a-/AOh14GiK8KUe7KCjeuIe5a6Mfju6KyWrfzSm7I4SNPrIzg,An excellent app thank you echo. I've had no problems using this service. Would easily recommend it.,5,0,4.22.0,2020-07-12 23:43:10,,
gp:AOqpTOFW6DED6u4BwMG76MCZmDvUBI-UNwUeoJWRXpHOCnx_e3L-jHKPl7lpgYH1Zy_Fi1pZop-7_VSj-NibNg,Lynne Brook,https://lh3.googleusercontent.com/a-/AOh14GicEEIjW4fpML9xbtjnWpLEY_oLATJVf38MPnb4,Very good,5,0,4.22.0,2020-07-12 22:51:32,,
gp:AOqpTOF9Lxb5zQ3-gBa1_XfgCP7tMqsEsdEthXcJ9nRZhHLVUD27UY50o7c3p8EYV7xhgoedHy2TwGQyYMBS0w,Gooch Singh,https://lh3.googleusercontent.com/-7PgJ1EXdbjc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmTAb8sGyd-WpXV7ibSkIS-hojiVg/photo.jpg,Marvellous service I must say should be ten stars,5,0,4.22.0,2020-07-12 21:38:13,,
gp:AOqpTOFb_PwMCPo_xItrKxFwZ0e5eXgumEQj08cO_dWWXa8dgZqivCZVcK27LP8idJ7kVoPoU6-waXGm7c4Qzg,susan loughran,https://lh3.googleusercontent.com/-FR5ZRxqlmac/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclzf9VLxBAW9LvQ9l8givlDPT8U4Q/photo.jpg,Great,5,0,4.22.0,2020-07-12 18:39:30,,
gp:AOqpTOGe6rgw2VuoqbpkOSmIpIbb8esIFf3cfEqPmNBlHujtnsj5L3MmFUUkB0sCo0529CEDTJ2_pplc6fLFUQ,john dobson,https://lh3.googleusercontent.com/-6Fh5SXA-ZNc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckr-CO6u9TXOKqxl5qlgIuVWmE8uA/photo.jpg,Very good saves you going shop in this pandemic,5,0,4.22.0,2020-07-12 18:23:50,,
gp:AOqpTOHuWHdROW_hqZaxXaf4eZ1g0iienNgpHEmZolJVy9Tu7ZNXh55cH2BclW4Wt0_S8elxlHeby48Q9CfeLA,Julia Horne,https://lh3.googleusercontent.com/a-/AOh14GhYvQcJyFErX3hCuBrqz1cRIUoUUNqd_Q_ldrDS2w,Love this service and great during lock down. Usually order in Sunday and its delivered on Thursday. Highly recommend.,5,0,4.22.0,2020-07-12 17:44:28,,
gp:AOqpTOFmyBPvA28hrYvHrX7RfUFsNtO08sA-osV-ELLM3UH0b4nX91tnS_cHCmaIXRqQOrXffTnmEBkd0QyRLw,Denis Jones,https://lh3.googleusercontent.com/-K8SkjjviLr0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmQF6n6dIA5TxhTUZ-TWnBJt5ek0g/photo.jpg,Excellent service. Thanks,5,0,4.22.0,2020-07-12 17:24:38,,
